id_reporte,fecha_reporte,año,entidad_federativa,alcaldia_municipio,tipo_reporte,tipo_animal,genero_animal,genero_reportante,edad_reportante_rango,instancia_atiende,estatus_atencion,medio_denuncia
MX-MA-00940,19/03/2023,2023,Yucatán,Municipio 11,Abandono,Perro,Macho,Hombre,21-30,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-00941,18/03/2021,2021,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-00942,16/10/2023,2023,Ciudad de México,Tlalpan,Agresión física,Perro,Hembra,Mujer,51-60,PAOT,Canalizado,Redes sociales
MX-MA-00943,05/06/2023,2023,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Macho,Mujer,41-50,PAOT,En investigación,Teléfono
MX-MA-00944,13/02/2024,2024,Ciudad de México,Coyoacán,Abandono,Perro,Macho,Hombre,18-20,PROFEPA,Canalizado,Redes sociales
MX-MA-00945,08/05/2021,2021,Ciudad de México,Iztapalapa,Agresión física,Perro,Macho,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-00946,02/03/2019,2019,Ciudad de México,Tlalpan,Maltrato en azotea,Perro,Macho,Mujer,51-60,PAOT,Con sanción,Teléfono
MX-MA-00947,13/10/2021,2021,Guanajuato,Municipio 12,Hacinamiento,Perro,Hembra,Mujer,21-30,PAOT,Con sanción,Chat
MX-MA-00948,02/08/2025,2025,Estado de México,Municipio 1,Criadero clandestino,Perro,Hembra,Mujer,21-30,PAOT,Canalizado,Teléfono
MX-MA-00949,07/11/2025,2025,Ciudad de México,Tlalpan,Falta de alimento,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-00950,02/11/2023,2023,Ciudad de México,Azcapotzalco,Peleas clandestinas,Perro,Macho,Mujer,18-20,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-00951,13/11/2023,2023,Jalisco,Municipio 14,Falta de atención veterinaria,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00952,25/04/2024,2024,Guanajuato,Municipio 10,Falta de alimento,Fauna silvestre,Hembra,Mujer,31-40,PROFEPA,Concluido sin infracción,Presencial
MX-MA-00953,25/09/2021,2021,Ciudad de México,Coyoacán,Maltrato en azotea,Perro,No especificado,Mujer,31-40,Brigada de Vigilancia Animal,Recibido,Chat
MX-MA-00954,14/07/2025,2025,Ciudad de México,Tlalpan,Abandono,Perro,Macho,Mujer,18-20,PAOT,En investigación,Teléfono
MX-MA-00955,19/08/2022,2022,Hidalgo,Municipio 13,Otro,Perro,Macho,Mujer,51-60,PAOT,Animal resguardado,Chat
MX-MA-00956,15/08/2022,2022,Ciudad de México,Cuauhtémoc,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,Recibido,Redes sociales
MX-MA-00957,02/06/2023,2023,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Perro,No especificado,Mujer,41-50,Consejo Ciudadano,Canalizado,Correo electrónico
MX-MA-00958,29/10/2019,2019,Ciudad de México,Cuauhtémoc,Animal amarrado,Perro,Macho,Mujer,41-50,Consejo Ciudadano,En investigación,Presencial
MX-MA-00959,08/08/2021,2021,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Hombre,41-50,PROFEPA,Animal resguardado,Teléfono
MX-MA-00960,05/06/2024,2024,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Macho,Hombre,60+,PAOT,Con sanción,Correo electrónico
MX-MA-00961,18/10/2020,2020,Ciudad de México,Azcapotzalco,Otro,Otro,Hembra,Hombre,41-50,PROFEPA,En investigación,Teléfono
MX-MA-00962,14/11/2023,2023,Ciudad de México,Álvaro Obregón,Otro,Gato,Macho,Mujer,31-40,PROFEPA,Recibido,Teléfono
MX-MA-00963,31/01/2021,2021,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Concluido sin infracción,Presencial
MX-MA-00964,09/11/2022,2022,Ciudad de México,Iztacalco,Peleas clandestinas,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-00965,20/02/2021,2021,Ciudad de México,Tlalpan,Otro,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00966,17/04/2022,2022,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,Mujer,21-30,PROFEPA,Recibido,Teléfono
MX-MA-00967,16/11/2024,2024,Ciudad de México,Azcapotzalco,Abandono,Perro,Macho,Hombre,51-60,Consejo Ciudadano,Recibido,Chat
MX-MA-00968,19/04/2021,2021,Ciudad de México,Álvaro Obregón,Hacinamiento,Perro,Macho,Hombre,31-40,PAOT,Concluido sin infracción,Redes sociales
MX-MA-00969,16/05/2023,2023,Ciudad de México,Benito Juárez,Animal amarrado,Perro,Hembra,Hombre,41-50,Consejo Ciudadano,En investigación,Chat
MX-MA-00970,05/12/2022,2022,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Mujer,31-40,PAOT,Con sanción,Teléfono
MX-MA-00971,11/02/2024,2024,Ciudad de México,Azcapotzalco,Agresión física,Perro,No especificado,Mujer,21-30,PAOT,Recibido,Chat
MX-MA-00972,22/03/2025,2025,Jalisco,Municipio 6,Animal amarrado,Fauna silvestre,Hembra,Mujer,41-50,Instituto de Bienestar Animal Estatal,En investigación,Presencial
MX-MA-00973,02/05/2024,2024,Ciudad de México,Venustiano Carranza,Abandono,Gato,Macho,Mujer,18-20,Instituto de Bienestar Animal Estatal,Animal resguardado,Presencial
MX-MA-00974,30/03/2021,2021,Ciudad de México,Coyoacán,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Teléfono
MX-MA-00975,10/10/2019,2019,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Concluido sin infracción,Correo electrónico
MX-MA-00976,08/02/2021,2021,Ciudad de México,Cuauhtémoc,Maltrato en azotea,Perro,No especificado,Mujer,31-40,PAOT,En investigación,Redes sociales
MX-MA-00977,22/03/2023,2023,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00978,02/01/2019,2019,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Perro,Hembra,Mujer,51-60,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00979,29/07/2023,2023,Ciudad de México,Tlalpan,Falta de atención veterinaria,Perro,Macho,Hombre,51-60,Instituto de Bienestar Animal Estatal,En investigación,Teléfono
MX-MA-00980,19/08/2023,2023,Ciudad de México,Venustiano Carranza,Otro,Perro,Macho,Mujer,18-20,PROFEPA,Con sanción,Redes sociales
MX-MA-00981,19/12/2022,2022,Ciudad de México,Tlalpan,Falta de alimento,Perro,Hembra,Hombre,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00982,31/10/2024,2024,Ciudad de México,Iztacalco,Agresión física,Gato,Hembra,Mujer,41-50,PROFEPA,En investigación,Chat
MX-MA-00983,29/08/2021,2021,Ciudad de México,Tlalpan,Otro,Ave de corral,Macho,Mujer,60+,PAOT,Canalizado,Teléfono
MX-MA-00984,30/05/2019,2019,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Hombre,51-60,Fiscalía General de Justicia,Canalizado,Presencial
MX-MA-00985,17/01/2024,2024,Ciudad de México,Benito Juárez,Maltrato en azotea,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-00986,29/04/2023,2023,Ciudad de México,Benito Juárez,Peleas clandestinas,Otro,No especificado,No especificado,21-30,PROFEPA,Canalizado,Presencial
MX-MA-00987,27/05/2024,2024,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Mujer,31-40,PAOT,En investigación,Presencial
MX-MA-00988,28/12/2022,2022,Ciudad de México,Venustiano Carranza,Hacinamiento,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Teléfono
MX-MA-00989,25/05/2021,2021,Ciudad de México,Iztacalco,Agresión física,Perro,Macho,Mujer,21-30,PAOT,Con sanción,Chat
MX-MA-00990,25/12/2024,2024,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Hembra,Hombre,18-20,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-00991,20/08/2024,2024,Guanajuato,Municipio 12,Peleas clandestinas,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Animal resguardado,Presencial
MX-MA-00992,06/02/2024,2024,Hidalgo,Municipio 11,Falta de alimento,Perro,Macho,Hombre,21-30,PAOT,En investigación,Chat
MX-MA-00993,18/12/2021,2021,Guanajuato,Municipio 3,Abandono,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00994,30/04/2023,2023,Ciudad de México,Tlalpan,Otro,Perro,Macho,Mujer,18-20,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-00995,16/05/2022,2022,Ciudad de México,Tlalpan,Agresión física,Perro,Hembra,Mujer,60+,PAOT,Canalizado,Teléfono
MX-MA-00996,16/11/2020,2020,Querétaro,Municipio 12,Otro,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Canalizado,Presencial
MX-MA-00997,29/10/2025,2025,Ciudad de México,Iztacalco,Otro,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Recibido,Redes sociales
MX-MA-00998,05/12/2021,2021,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Macho,Hombre,60+,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-00999,12/04/2025,2025,Jalisco,Municipio 13,Agresión física,Otro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01000,06/08/2022,2022,Ciudad de México,Iztacalco,Animal amarrado,Perro,Macho,Mujer,41-50,PAOT,Animal resguardado,Teléfono
MX-MA-01001,28/02/2021,2021,Ciudad de México,Tlalpan,Abandono,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,En investigación,Correo electrónico
MX-MA-01002,06/10/2023,2023,Ciudad de México,Coyoacán,Animal amarrado,Perro,Hembra,Mujer,21-30,PAOT,Con sanción,Teléfono
MX-MA-01003,26/04/2025,2025,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Presencial
MX-MA-01004,27/11/2024,2024,Hidalgo,Municipio 10,Otro,Conejo,Macho,Mujer,51-60,PROFEPA,En investigación,Teléfono
MX-MA-01005,17/03/2024,2024,Nuevo León,Municipio 11,Agresión física,Perro,Macho,Mujer,31-40,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01006,17/05/2023,2023,Ciudad de México,Azcapotzalco,Maltrato en azotea,Perro,Macho,Mujer,31-40,Fiscalía General de Justicia,Con sanción,Redes sociales
MX-MA-01007,13/03/2024,2024,Ciudad de México,Tlalpan,Falta de alimento,Perro,Macho,Mujer,41-50,PAOT,Con sanción,Correo electrónico
MX-MA-01008,06/02/2025,2025,Guanajuato,Municipio 5,Falta de atención veterinaria,Perro,Macho,Mujer,18-20,PROFEPA,En investigación,Correo electrónico
MX-MA-01009,31/01/2021,2021,Ciudad de México,Azcapotzalco,Otro,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01010,26/03/2023,2023,Ciudad de México,Iztapalapa,Animal amarrado,Gato,Macho,Mujer,21-30,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01011,07/06/2021,2021,Ciudad de México,Tlalpan,Agresión física,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,Recibido,Chat
MX-MA-01012,01/11/2025,2025,Ciudad de México,Gustavo A. Madero,Falta de atención veterinaria,Gato,Macho,Hombre,51-60,Consejo Ciudadano,Canalizado,Chat
MX-MA-01013,19/10/2025,2025,Ciudad de México,Iztapalapa,Maltrato en azotea,Perro,Hembra,Hombre,21-30,Fiscalía General de Justicia,Con sanción,Redes sociales
MX-MA-01014,28/05/2019,2019,Ciudad de México,Azcapotzalco,Maltrato en azotea,Perro,Macho,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-01015,12/08/2024,2024,Hidalgo,Municipio 3,Animal amarrado,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Correo electrónico
MX-MA-01016,05/03/2025,2025,Jalisco,Municipio 1,Agresión física,Gato,Macho,Hombre,51-60,PAOT,Concluido sin infracción,Chat
MX-MA-01017,28/08/2021,2021,Ciudad de México,Iztapalapa,Otro,Perro,Hembra,Hombre,21-30,PAOT,En investigación,Presencial
MX-MA-01018,19/12/2023,2023,Ciudad de México,Benito Juárez,Otro,Perro,Hembra,Hombre,18-20,PAOT,Recibido,Chat
MX-MA-01019,05/06/2025,2025,Ciudad de México,Venustiano Carranza,Abandono,Perro,Macho,Mujer,31-40,PAOT,Concluido sin infracción,Chat
MX-MA-01020,25/12/2019,2019,Hidalgo,Municipio 13,Criadero clandestino,Perro,Macho,Mujer,51-60,PAOT,Con sanción,Correo electrónico
MX-MA-01021,25/07/2024,2024,Ciudad de México,Cuauhtémoc,Abandono,Perro,Macho,Hombre,41-50,PAOT,Concluido sin infracción,Chat
MX-MA-01022,20/05/2021,2021,Ciudad de México,Venustiano Carranza,Abandono,Perro,Macho,Mujer,51-60,PAOT,Recibido,Presencial
MX-MA-01023,14/09/2025,2025,Ciudad de México,Venustiano Carranza,Agresión física,Perro,Hembra,Mujer,60+,Fiscalía General de Justicia,En investigación,Correo electrónico
MX-MA-01024,04/10/2025,2025,Ciudad de México,Cuauhtémoc,Abandono,Perro,Hembra,Mujer,51-60,PAOT,Recibido,Redes sociales
MX-MA-01025,10/09/2025,2025,Ciudad de México,Iztapalapa,Hacinamiento,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Canalizado,Chat
MX-MA-01026,13/08/2022,2022,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,Con sanción,Teléfono
MX-MA-01027,11/02/2025,2025,Ciudad de México,Benito Juárez,Abandono,Perro,Macho,Mujer,18-20,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-01028,03/11/2025,2025,Ciudad de México,Tlalpan,Peleas clandestinas,Conejo,Macho,Mujer,60+,Fiscalía General de Justicia,Con sanción,Teléfono
MX-MA-01029,21/01/2021,2021,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Hembra,Mujer,31-40,PROFEPA,Canalizado,Teléfono
MX-MA-01030,09/08/2024,2024,Ciudad de México,Iztacalco,Falta de atención veterinaria,Otro,Macho,Mujer,21-30,PROFEPA,Concluido sin infracción,Teléfono
MX-MA-01031,15/06/2019,2019,Ciudad de México,Coyoacán,Otro,Perro,Hembra,Mujer,41-50,PAOT,Animal resguardado,Teléfono
MX-MA-01032,06/11/2023,2023,Hidalgo,Municipio 2,Falta de alimento,Perro,Macho,Mujer,21-30,Instituto de Bienestar Animal Estatal,Recibido,Teléfono
MX-MA-01033,09/05/2021,2021,Ciudad de México,Álvaro Obregón,Hacinamiento,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Animal resguardado,Chat
MX-MA-01034,14/01/2021,2021,Guanajuato,Municipio 14,Peleas clandestinas,Perro,No especificado,Hombre,41-50,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-01035,16/02/2019,2019,Ciudad de México,Tlalpan,Hacinamiento,Perro,Macho,Mujer,31-40,PROFEPA,En investigación,Teléfono
MX-MA-01036,27/04/2024,2024,Querétaro,Municipio 14,Animal amarrado,Perro,No especificado,Mujer,51-60,PAOT,Con sanción,Redes sociales
MX-MA-01037,12/12/2022,2022,Ciudad de México,Benito Juárez,Falta de alimento,Perro,No especificado,Mujer,21-30,Fiscalía General de Justicia,Animal resguardado,Chat
MX-MA-01038,21/10/2024,2024,Ciudad de México,Tlalpan,Otro,Perro,Hembra,Hombre,31-40,PAOT,Canalizado,Chat
MX-MA-01039,28/10/2019,2019,Guanajuato,Municipio 7,Abandono,Perro,Hembra,Mujer,41-50,PROFEPA,Canalizado,Chat
MX-MA-01040,11/01/2021,2021,Ciudad de México,Benito Juárez,Otro,Perro,Hembra,Mujer,41-50,PAOT,Concluido sin infracción,Presencial
MX-MA-01041,11/12/2023,2023,Ciudad de México,Tlalpan,Hacinamiento,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,Con sanción,Chat
MX-MA-01042,17/05/2024,2024,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Macho,Mujer,31-40,PAOT,Recibido,Chat
MX-MA-01043,23/10/2021,2021,Ciudad de México,Iztapalapa,Peleas clandestinas,Perro,Hembra,Hombre,41-50,PAOT,Con sanción,Correo electrónico
MX-MA-01044,21/01/2023,2023,Ciudad de México,Azcapotzalco,Falta de atención veterinaria,Perro,Hembra,Hombre,21-30,PROFEPA,Canalizado,Presencial
MX-MA-01045,31/03/2025,2025,Veracruz,Municipio 7,Animal amarrado,Perro,Macho,Mujer,60+,Consejo Ciudadano,Canalizado,Chat
MX-MA-01046,29/08/2023,2023,Yucatán,Municipio 7,Hacinamiento,Perro,Macho,Mujer,31-40,PROFEPA,Canalizado,Chat
MX-MA-01047,23/09/2021,2021,Ciudad de México,Iztacalco,Peleas clandestinas,Perro,Macho,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-01048,30/11/2019,2019,Ciudad de México,Tlalpan,Animal amarrado,Perro,Hembra,Mujer,18-20,PAOT,Animal resguardado,Chat
MX-MA-01049,15/08/2025,2025,Ciudad de México,Iztapalapa,Animal amarrado,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,Canalizado,Correo electrónico
MX-MA-01050,23/05/2019,2019,Querétaro,Municipio 1,Falta de alimento,Perro,Macho,Mujer,31-40,Instituto de Bienestar Animal Estatal,Animal resguardado,Chat
MX-MA-01051,03/04/2025,2025,Ciudad de México,Venustiano Carranza,Otro,Perro,No especificado,Mujer,51-60,Consejo Ciudadano,En investigación,Presencial
MX-MA-01052,27/10/2023,2023,Ciudad de México,Benito Juárez,Falta de alimento,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01053,12/08/2025,2025,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Perro,Hembra,Hombre,60+,Fiscalía General de Justicia,Con sanción,Correo electrónico
MX-MA-01054,21/11/2024,2024,Ciudad de México,Coyoacán,Abandono,Ave de corral,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01055,09/09/2025,2025,Querétaro,Municipio 14,Abandono,Perro,Hembra,Hombre,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-01056,16/02/2022,2022,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Conejo,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-01057,28/08/2024,2024,Ciudad de México,Iztacalco,Falta de alimento,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-01058,28/06/2022,2022,Yucatán,Municipio 13,Falta de atención veterinaria,Perro,Macho,Hombre,21-30,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-01059,29/07/2022,2022,Ciudad de México,Álvaro Obregón,Peleas clandestinas,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-01060,20/06/2023,2023,Ciudad de México,Tlalpan,Criadero clandestino,Perro,No especificado,Mujer,60+,PAOT,Con sanción,Teléfono
MX-MA-01061,14/06/2025,2025,Puebla,Municipio 12,Agresión física,Perro,Macho,Mujer,60+,PAOT,Canalizado,Redes sociales
MX-MA-01062,10/12/2025,2025,Jalisco,Municipio 10,Otro,Perro,Macho,No especificado,31-40,PAOT,En investigación,Teléfono
MX-MA-01063,23/02/2024,2024,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Hembra,Mujer,41-50,PROFEPA,Con sanción,Teléfono
MX-MA-01064,24/03/2022,2022,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Mujer,51-60,PAOT,Canalizado,Correo electrónico
MX-MA-01065,18/06/2022,2022,Querétaro,Municipio 5,Abandono,Perro,Hembra,Hombre,21-30,PAOT,Con sanción,Teléfono
MX-MA-01066,29/07/2024,2024,Ciudad de México,Coyoacán,Hacinamiento,Perro,Macho,Mujer,41-50,PROFEPA,En investigación,Chat
MX-MA-01067,22/12/2021,2021,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,18-20,PROFEPA,Recibido,Chat
MX-MA-01068,11/09/2021,2021,Ciudad de México,Gustavo A. Madero,Otro,Perro,No especificado,Hombre,31-40,Consejo Ciudadano,Canalizado,Chat
MX-MA-01069,28/05/2022,2022,Ciudad de México,Cuauhtémoc,Abandono,Perro,Hembra,Hombre,21-30,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-01070,06/12/2021,2021,Ciudad de México,Cuauhtémoc,Agresión física,Gato,Hembra,Hombre,21-30,Fiscalía General de Justicia,Con sanción,Redes sociales
MX-MA-01071,25/07/2021,2021,Ciudad de México,Tlalpan,Animal amarrado,Perro,Macho,Hombre,31-40,Fiscalía General de Justicia,En investigación,Chat
MX-MA-01072,09/10/2021,2021,Estado de México,Municipio 2,Animal amarrado,Gato,Hembra,Mujer,31-40,Consejo Ciudadano,Canalizado,Presencial
MX-MA-01073,19/01/2019,2019,Ciudad de México,Azcapotzalco,Animal amarrado,Perro,Hembra,Hombre,41-50,PROFEPA,Recibido,Teléfono
MX-MA-01074,21/08/2019,2019,Ciudad de México,Iztapalapa,Agresión física,Perro,Hembra,Mujer,18-20,PAOT,En investigación,Chat
MX-MA-01075,15/02/2025,2025,Ciudad de México,Azcapotzalco,Criadero clandestino,Perro,Hembra,Mujer,31-40,Instituto de Bienestar Animal Estatal,Con sanción,Correo electrónico
MX-MA-01076,11/06/2022,2022,Jalisco,Municipio 5,Falta de alimento,Perro,Hembra,Mujer,21-30,PAOT,En investigación,Chat
MX-MA-01077,10/05/2022,2022,Ciudad de México,Tlalpan,Falta de atención veterinaria,Otro,Macho,Mujer,41-50,PAOT,Concluido sin infracción,Presencial
MX-MA-01078,14/06/2024,2024,Ciudad de México,Venustiano Carranza,Agresión física,Perro,Macho,No especificado,41-50,Brigada de Vigilancia Animal,Animal resguardado,Redes sociales
MX-MA-01079,01/03/2021,2021,Ciudad de México,Cuauhtémoc,Animal amarrado,Perro,Hembra,Hombre,41-50,PAOT,Concluido sin infracción,Presencial
MX-MA-01080,26/07/2025,2025,Ciudad de México,Cuauhtémoc,Falta de alimento,Perro,Macho,Mujer,51-60,Instituto de Bienestar Animal Estatal,Con sanción,Presencial
MX-MA-01081,20/09/2024,2024,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Hembra,Mujer,31-40,PROFEPA,Recibido,Teléfono
MX-MA-01082,01/01/2020,2020,Jalisco,Municipio 14,Peleas clandestinas,Gato,Macho,Mujer,51-60,PROFEPA,En investigación,Teléfono
MX-MA-01083,03/12/2022,2022,Ciudad de México,Venustiano Carranza,Otro,Perro,Hembra,Hombre,31-40,PROFEPA,Con sanción,Chat
MX-MA-01084,05/10/2025,2025,Ciudad de México,Iztapalapa,Agresión física,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Redes sociales
MX-MA-01085,25/08/2025,2025,Ciudad de México,Iztacalco,Abandono,Perro,Macho,Mujer,41-50,PAOT,Concluido sin infracción,Teléfono
MX-MA-01086,31/07/2022,2022,Jalisco,Municipio 8,Abandono,Perro,Macho,Mujer,18-20,PROFEPA,Concluido sin infracción,Teléfono
MX-MA-01087,28/01/2023,2023,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,41-50,Consejo Ciudadano,Canalizado,Teléfono
